,Brood Year,Nwr Population Name,Number Of Spawners,Start Year,End Year,Stream Name
836,1964,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lostine River,1585.0,1959.0,2009.0,Lostine/Wallowa
837,1965,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lostine River,956.0,1959.0,2009.0,Lostine/Wallowa
838,1966,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lostine River,1284.0,1959.0,2009.0,Lostine/Wallowa
839,1967,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lostine River,1106.0,1959.0,2009.0,Lostine/Wallowa
840,1968,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lostine River,1152.0,1959.0,2009.0,Lostine/Wallowa
841,1969,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lostine River,914.0,1959.0,2009.0,Lostine/Wallowa
842,1970,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lostine River,813.0,1959.0,2009.0,Lostine/Wallowa
843,1971,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lostine River,797.0,1959.0,2009.0,Lostine/Wallowa
844,1972,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lostine River,1169.0,1959.0,2009.0,Lostine/Wallowa
845,1973,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lostine River,1263.0,1959.0,2009.0,Lostine/Wallowa
846,1974,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lostine River,947.0,1959.0,2009.0,Lostine/Wallowa
847,1975,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lostine River,328.0,1959.0,2009.0,Lostine/Wallowa
848,1976,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lostine River,664.0,1959.0,2009.0,Lostine/Wallowa
849,1977,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lostine River,221.0,1959.0,2009.0,Lostine/Wallowa
850,1978,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lostine River,1097.0,1959.0,2009.0,Lostine/Wallowa
851,1979,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lostine River,157.0,1959.0,2009.0,Lostine/Wallowa
852,1980,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lostine River,155.0,1959.0,2009.0,Lostine/Wallowa
853,1981,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lostine River,76.0,1959.0,2009.0,Lostine/Wallowa
854,1982,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lostine River,520.0,1959.0,2009.0,Lostine/Wallowa
855,1983,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lostine River,375.0,1959.0,2009.0,Lostine/Wallowa
856,1984,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lostine River,492.0,1959.0,2009.0,Lostine/Wallowa
857,1985,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lostine River,675.0,1959.0,2009.0,Lostine/Wallowa
858,1986,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lostine River,419.0,1959.0,2009.0,Lostine/Wallowa
859,1987,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lostine River,640.0,1959.0,2009.0,Lostine/Wallowa
860,1988,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lostine River,975.0,1959.0,2009.0,Lostine/Wallowa
861,1989,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lostine River,296.0,1959.0,2009.0,Lostine/Wallowa
862,1990,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lostine River,95.0,1959.0,2009.0,Lostine/Wallowa
863,1991,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lostine River,163.0,1959.0,2009.0,Lostine/Wallowa
864,1992,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lostine River,196.0,1959.0,2009.0,Lostine/Wallowa
865,1993,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lostine River,501.0,1959.0,2009.0,Lostine/Wallowa
866,1994,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lostine River,67.0,1959.0,2009.0,Lostine/Wallowa
867,1995,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lostine River,37.0,1959.0,2009.0,Lostine/Wallowa
868,1996,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lostine River,96.0,1959.0,2009.0,Lostine/Wallowa
869,1997,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lostine River,191.0,1959.0,2009.0,Lostine/Wallowa
870,1998,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lostine River,193.0,1959.0,2009.0,Lostine/Wallowa
871,1999,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lostine River,132.0,1959.0,2009.0,Lostine/Wallowa
872,2000,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lostine River,388.0,1959.0,2009.0,Lostine/Wallowa
873,2001,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lostine River,689.0,1959.0,2009.0,Lostine/Wallowa
874,2002,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lostine River,897.0,1959.0,2009.0,Lostine/Wallowa
875,2003,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lostine River,894.0,1959.0,2009.0,Lostine/Wallowa
876,2004,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lostine River,963.0,1959.0,2009.0,Lostine/Wallowa
877,2005,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lostine River,694.0,1959.0,2009.0,Lostine/Wallowa
878,2006,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lostine River,521.0,1959.0,2009.0,Lostine/Wallowa
879,2007,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lostine River,443.0,1959.0,2009.0,Lostine/Wallowa
880,2008,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lostine River,1778.0,1959.0,2009.0,Lostine/Wallowa
881,2009,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lostine River,1240.0,1959.0,2009.0,Lostine/Wallowa
882,1954,Chinook Salmon (Snake River Spring/Summer-run ESU) - Minam River,794.0,1954.0,2009.0,Minam River
883,1955,Chinook Salmon (Snake River Spring/Summer-run ESU) - Minam River,1082.0,1954.0,2009.0,Minam River
884,1956,Chinook Salmon (Snake River Spring/Summer-run ESU) - Minam River,2020.0,1954.0,2009.0,Minam River
885,1957,Chinook Salmon (Snake River Spring/Summer-run ESU) - Minam River,4104.0,1954.0,2009.0,Minam River
886,1958,Chinook Salmon (Snake River Spring/Summer-run ESU) - Minam River,305.0,1954.0,2009.0,Minam River
887,1959,Chinook Salmon (Snake River Spring/Summer-run ESU) - Minam River,1984.0,1954.0,2009.0,Minam River
888,1960,Chinook Salmon (Snake River Spring/Summer-run ESU) - Minam River,898.0,1954.0,2009.0,Minam River
889,1961,Chinook Salmon (Snake River Spring/Summer-run ESU) - Minam River,438.0,1954.0,2009.0,Minam River
890,1962,Chinook Salmon (Snake River Spring/Summer-run ESU) - Minam River,1474.0,1954.0,2009.0,Minam River
891,1963,Chinook Salmon (Snake River Spring/Summer-run ESU) - Minam River,778.0,1954.0,2009.0,Minam River
892,1964,Chinook Salmon (Snake River Spring/Summer-run ESU) - Minam River,1003.0,1954.0,2009.0,Minam River
893,1965,Chinook Salmon (Snake River Spring/Summer-run ESU) - Minam River,869.0,1954.0,2009.0,Minam River
894,1966,Chinook Salmon (Snake River Spring/Summer-run ESU) - Minam River,822.0,1954.0,2009.0,Minam River
895,1967,Chinook Salmon (Snake River Spring/Summer-run ESU) - Minam River,305.0,1954.0,2009.0,Minam River
896,1968,Chinook Salmon (Snake River Spring/Summer-run ESU) - Minam River,657.0,1954.0,2009.0,Minam River
897,1969,Chinook Salmon (Snake River Spring/Summer-run ESU) - Minam River,931.0,1954.0,2009.0,Minam River
898,1970,Chinook Salmon (Snake River Spring/Summer-run ESU) - Minam River,942.0,1954.0,2009.0,Minam River
899,1971,Chinook Salmon (Snake River Spring/Summer-run ESU) - Minam River,652.0,1954.0,2009.0,Minam River
900,1972,Chinook Salmon (Snake River Spring/Summer-run ESU) - Minam River,871.0,1954.0,2009.0,Minam River
901,1973,Chinook Salmon (Snake River Spring/Summer-run ESU) - Minam River,683.0,1954.0,2009.0,Minam River
902,1974,Chinook Salmon (Snake River Spring/Summer-run ESU) - Minam River,459.0,1954.0,2009.0,Minam River
903,1975,Chinook Salmon (Snake River Spring/Summer-run ESU) - Minam River,377.0,1954.0,2009.0,Minam River
904,1976,Chinook Salmon (Snake River Spring/Summer-run ESU) - Minam River,547.0,1954.0,2009.0,Minam River
905,1977,Chinook Salmon (Snake River Spring/Summer-run ESU) - Minam River,267.0,1954.0,2009.0,Minam River
906,1978,Chinook Salmon (Snake River Spring/Summer-run ESU) - Minam River,1446.0,1954.0,2009.0,Minam River
907,1979,Chinook Salmon (Snake River Spring/Summer-run ESU) - Minam River,92.0,1954.0,2009.0,Minam River
908,1980,Chinook Salmon (Snake River Spring/Summer-run ESU) - Minam River,102.0,1954.0,2009.0,Minam River
909,1981,Chinook Salmon (Snake River Spring/Summer-run ESU) - Minam River,140.0,1954.0,2009.0,Minam River
910,1982,Chinook Salmon (Snake River Spring/Summer-run ESU) - Minam River,228.0,1954.0,2009.0,Minam River
911,1983,Chinook Salmon (Snake River Spring/Summer-run ESU) - Minam River,216.0,1954.0,2009.0,Minam River
912,1984,Chinook Salmon (Snake River Spring/Summer-run ESU) - Minam River,233.0,1954.0,2009.0,Minam River
913,1985,Chinook Salmon (Snake River Spring/Summer-run ESU) - Minam River,1209.0,1954.0,2009.0,Minam River
914,1986,Chinook Salmon (Snake River Spring/Summer-run ESU) - Minam River,655.0,1954.0,2009.0,Minam River
915,1987,Chinook Salmon (Snake River Spring/Summer-run ESU) - Minam River,908.0,1954.0,2009.0,Minam River
916,1988,Chinook Salmon (Snake River Spring/Summer-run ESU) - Minam River,868.0,1954.0,2009.0,Minam River
917,1989,Chinook Salmon (Snake River Spring/Summer-run ESU) - Minam River,319.0,1954.0,2009.0,Minam River
918,1990,Chinook Salmon (Snake River Spring/Summer-run ESU) - Minam River,528.0,1954.0,2009.0,Minam River
919,1991,Chinook Salmon (Snake River Spring/Summer-run ESU) - Minam River,399.0,1954.0,2009.0,Minam River
920,1992,Chinook Salmon (Snake River Spring/Summer-run ESU) - Minam River,394.0,1954.0,2009.0,Minam River
921,1993,Chinook Salmon (Snake River Spring/Summer-run ESU) - Minam River,415.0,1954.0,2009.0,Minam River
922,1994,Chinook Salmon (Snake River Spring/Summer-run ESU) - Minam River,54.0,1954.0,2009.0,Minam River
923,1995,Chinook Salmon (Snake River Spring/Summer-run ESU) - Minam River,70.0,1954.0,2009.0,Minam River
924,1996,Chinook Salmon (Snake River Spring/Summer-run ESU) - Minam River,311.0,1954.0,2009.0,Minam River
925,1997,Chinook Salmon (Snake River Spring/Summer-run ESU) - Minam River,188.0,1954.0,2009.0,Minam River
926,1998,Chinook Salmon (Snake River Spring/Summer-run ESU) - Minam River,209.0,1954.0,2009.0,Minam River
927,1999,Chinook Salmon (Snake River Spring/Summer-run ESU) - Minam River,149.0,1954.0,2009.0,Minam River
928,2000,Chinook Salmon (Snake River Spring/Summer-run ESU) - Minam River,461.0,1954.0,2009.0,Minam River
929,2001,Chinook Salmon (Snake River Spring/Summer-run ESU) - Minam River,608.0,1954.0,2009.0,Minam River
930,2002,Chinook Salmon (Snake River Spring/Summer-run ESU) - Minam River,664.0,1954.0,2009.0,Minam River
931,2003,Chinook Salmon (Snake River Spring/Summer-run ESU) - Minam River,559.0,1954.0,2009.0,Minam River
932,2004,Chinook Salmon (Snake River Spring/Summer-run ESU) - Minam River,493.0,1954.0,2009.0,Minam River
933,2005,Chinook Salmon (Snake River Spring/Summer-run ESU) - Minam River,348.0,1954.0,2009.0,Minam River
934,2006,Chinook Salmon (Snake River Spring/Summer-run ESU) - Minam River,448.0,1954.0,2009.0,Minam River
935,2007,Chinook Salmon (Snake River Spring/Summer-run ESU) - Minam River,313.0,1954.0,2009.0,Minam River
936,2008,Chinook Salmon (Snake River Spring/Summer-run ESU) - Minam River,549.0,1954.0,2009.0,Minam River
937,2009,Chinook Salmon (Snake River Spring/Summer-run ESU) - Minam River,765.0,1954.0,2009.0,Minam River
938,1964,Chinook Salmon (Snake River Spring/Summer-run ESU) - Wenaha River,1586.0,1964.0,2009.0,Wenaha River
939,1965,Chinook Salmon (Snake River Spring/Summer-run ESU) - Wenaha River,759.0,1964.0,2009.0,Wenaha River
940,1966,Chinook Salmon (Snake River Spring/Summer-run ESU) - Wenaha River,2672.0,1964.0,2009.0,Wenaha River
941,1967,Chinook Salmon (Snake River Spring/Summer-run ESU) - Wenaha River,1778.0,1964.0,2009.0,Wenaha River
942,1968,Chinook Salmon (Snake River Spring/Summer-run ESU) - Wenaha River,1230.0,1964.0,2009.0,Wenaha River
943,1969,Chinook Salmon (Snake River Spring/Summer-run ESU) - Wenaha River,2442.0,1964.0,2009.0,Wenaha River
944,1970,Chinook Salmon (Snake River Spring/Summer-run ESU) - Wenaha River,2682.0,1964.0,2009.0,Wenaha River
945,1971,Chinook Salmon (Snake River Spring/Summer-run ESU) - Wenaha River,1576.0,1964.0,2009.0,Wenaha River
946,1972,Chinook Salmon (Snake River Spring/Summer-run ESU) - Wenaha River,682.0,1964.0,2009.0,Wenaha River
947,1973,Chinook Salmon (Snake River Spring/Summer-run ESU) - Wenaha River,1971.0,1964.0,2009.0,Wenaha River
948,1974,Chinook Salmon (Snake River Spring/Summer-run ESU) - Wenaha River,471.0,1964.0,2009.0,Wenaha River
949,1975,Chinook Salmon (Snake River Spring/Summer-run ESU) - Wenaha River,288.0,1964.0,2009.0,Wenaha River
950,1976,Chinook Salmon (Snake River Spring/Summer-run ESU) - Wenaha River,192.0,1964.0,2009.0,Wenaha River
951,1977,Chinook Salmon (Snake River Spring/Summer-run ESU) - Wenaha River,577.0,1964.0,2009.0,Wenaha River
952,1978,Chinook Salmon (Snake River Spring/Summer-run ESU) - Wenaha River,740.0,1964.0,2009.0,Wenaha River
953,1979,Chinook Salmon (Snake River Spring/Summer-run ESU) - Wenaha River,48.0,1964.0,2009.0,Wenaha River
954,1980,Chinook Salmon (Snake River Spring/Summer-run ESU) - Wenaha River,231.0,1964.0,2009.0,Wenaha River
955,1981,Chinook Salmon (Snake River Spring/Summer-run ESU) - Wenaha River,192.0,1964.0,2009.0,Wenaha River
956,1982,Chinook Salmon (Snake River Spring/Summer-run ESU) - Wenaha River,260.0,1964.0,2009.0,Wenaha River
957,1983,Chinook Salmon (Snake River Spring/Summer-run ESU) - Wenaha River,221.0,1964.0,2009.0,Wenaha River
958,1984,Chinook Salmon (Snake River Spring/Summer-run ESU) - Wenaha River,115.0,1964.0,2009.0,Wenaha River
959,1985,Chinook Salmon (Snake River Spring/Summer-run ESU) - Wenaha River,346.0,1964.0,2009.0,Wenaha River
960,1986,Chinook Salmon (Snake River Spring/Summer-run ESU) - Wenaha River,654.0,1964.0,2009.0,Wenaha River
961,1987,Chinook Salmon (Snake River Spring/Summer-run ESU) - Wenaha River,552.0,1964.0,2009.0,Wenaha River
962,1988,Chinook Salmon (Snake River Spring/Summer-run ESU) - Wenaha River,610.0,1964.0,2009.0,Wenaha River
963,1989,Chinook Salmon (Snake River Spring/Summer-run ESU) - Wenaha River,65.0,1964.0,2009.0,Wenaha River
964,1990,Chinook Salmon (Snake River Spring/Summer-run ESU) - Wenaha River,302.0,1964.0,2009.0,Wenaha River
965,1991,Chinook Salmon (Snake River Spring/Summer-run ESU) - Wenaha River,272.0,1964.0,2009.0,Wenaha River
966,1992,Chinook Salmon (Snake River Spring/Summer-run ESU) - Wenaha River,636.0,1964.0,2009.0,Wenaha River
967,1993,Chinook Salmon (Snake River Spring/Summer-run ESU) - Wenaha River,337.0,1964.0,2009.0,Wenaha River
968,1994,Chinook Salmon (Snake River Spring/Summer-run ESU) - Wenaha River,150.0,1964.0,2009.0,Wenaha River
969,1995,Chinook Salmon (Snake River Spring/Summer-run ESU) - Wenaha River,85.0,1964.0,2009.0,Wenaha River
970,1996,Chinook Salmon (Snake River Spring/Summer-run ESU) - Wenaha River,433.0,1964.0,2009.0,Wenaha River
971,1997,Chinook Salmon (Snake River Spring/Summer-run ESU) - Wenaha River,281.0,1964.0,2009.0,Wenaha River
972,1998,Chinook Salmon (Snake River Spring/Summer-run ESU) - Wenaha River,258.0,1964.0,2009.0,Wenaha River
973,1999,Chinook Salmon (Snake River Spring/Summer-run ESU) - Wenaha River,84.0,1964.0,2009.0,Wenaha River
974,2000,Chinook Salmon (Snake River Spring/Summer-run ESU) - Wenaha River,471.0,1964.0,2009.0,Wenaha River
975,2001,Chinook Salmon (Snake River Spring/Summer-run ESU) - Wenaha River,899.0,1964.0,2009.0,Wenaha River
976,2002,Chinook Salmon (Snake River Spring/Summer-run ESU) - Wenaha River,685.0,1964.0,2009.0,Wenaha River
977,2003,Chinook Salmon (Snake River Spring/Summer-run ESU) - Wenaha River,541.0,1964.0,2009.0,Wenaha River
978,2004,Chinook Salmon (Snake River Spring/Summer-run ESU) - Wenaha River,676.0,1964.0,2009.0,Wenaha River
979,2005,Chinook Salmon (Snake River Spring/Summer-run ESU) - Wenaha River,478.0,1964.0,2009.0,Wenaha River
980,2006,Chinook Salmon (Snake River Spring/Summer-run ESU) - Wenaha River,359.0,1964.0,2009.0,Wenaha River
981,2007,Chinook Salmon (Snake River Spring/Summer-run ESU) - Wenaha River,293.0,1964.0,2009.0,Wenaha River
982,2008,Chinook Salmon (Snake River Spring/Summer-run ESU) - Wenaha River,365.0,1964.0,2009.0,Wenaha River
983,2009,Chinook Salmon (Snake River Spring/Summer-run ESU) - Wenaha River,348.0,1964.0,2009.0,Wenaha River
984,1979,Chinook Salmon (Snake River Spring/Summer-run ESU) - Tucannon River,420.0,1979.0,2009.0,Tucannon River
985,1980,Chinook Salmon (Snake River Spring/Summer-run ESU) - Tucannon River,512.0,1979.0,2009.0,Tucannon River
986,1981,Chinook Salmon (Snake River Spring/Summer-run ESU) - Tucannon River,835.0,1979.0,2009.0,Tucannon River
987,1982,Chinook Salmon (Snake River Spring/Summer-run ESU) - Tucannon River,512.0,1979.0,2009.0,Tucannon River
988,1983,Chinook Salmon (Snake River Spring/Summer-run ESU) - Tucannon River,579.0,1979.0,2009.0,Tucannon River
989,1984,Chinook Salmon (Snake River Spring/Summer-run ESU) - Tucannon River,337.0,1979.0,2009.0,Tucannon River
990,1985,Chinook Salmon (Snake River Spring/Summer-run ESU) - Tucannon River,569.0,1979.0,2009.0,Tucannon River
991,1986,Chinook Salmon (Snake River Spring/Summer-run ESU) - Tucannon River,520.0,1979.0,2009.0,Tucannon River
992,1987,Chinook Salmon (Snake River Spring/Summer-run ESU) - Tucannon River,481.0,1979.0,2009.0,Tucannon River
993,1988,Chinook Salmon (Snake River Spring/Summer-run ESU) - Tucannon River,304.0,1979.0,2009.0,Tucannon River
994,1989,Chinook Salmon (Snake River Spring/Summer-run ESU) - Tucannon River,276.0,1979.0,2009.0,Tucannon River
995,1990,Chinook Salmon (Snake River Spring/Summer-run ESU) - Tucannon River,611.0,1979.0,2009.0,Tucannon River
996,1991,Chinook Salmon (Snake River Spring/Summer-run ESU) - Tucannon River,390.0,1979.0,2009.0,Tucannon River
997,1992,Chinook Salmon (Snake River Spring/Summer-run ESU) - Tucannon River,564.0,1979.0,2009.0,Tucannon River
998,1993,Chinook Salmon (Snake River Spring/Summer-run ESU) - Tucannon River,436.0,1979.0,2009.0,Tucannon River
999,1994,Chinook Salmon (Snake River Spring/Summer-run ESU) - Tucannon River,70.0,1979.0,2009.0,Tucannon River
1000,1995,Chinook Salmon (Snake River Spring/Summer-run ESU) - Tucannon River,11.0,1979.0,2009.0,Tucannon River
1001,1996,Chinook Salmon (Snake River Spring/Summer-run ESU) - Tucannon River,136.0,1979.0,2009.0,Tucannon River
1002,1997,Chinook Salmon (Snake River Spring/Summer-run ESU) - Tucannon River,146.0,1979.0,2009.0,Tucannon River
1003,1998,Chinook Salmon (Snake River Spring/Summer-run ESU) - Tucannon River,51.0,1979.0,2009.0,Tucannon River
1004,1999,Chinook Salmon (Snake River Spring/Summer-run ESU) - Tucannon River,107.0,1979.0,2009.0,Tucannon River
1005,2000,Chinook Salmon (Snake River Spring/Summer-run ESU) - Tucannon River,239.0,1979.0,2009.0,Tucannon River
1006,2001,Chinook Salmon (Snake River Spring/Summer-run ESU) - Tucannon River,894.0,1979.0,2009.0,Tucannon River
1007,2002,Chinook Salmon (Snake River Spring/Summer-run ESU) - Tucannon River,897.0,1979.0,2009.0,Tucannon River
1008,2003,Chinook Salmon (Snake River Spring/Summer-run ESU) - Tucannon River,366.0,1979.0,2009.0,Tucannon River
1009,2004,Chinook Salmon (Snake River Spring/Summer-run ESU) - Tucannon River,480.0,1979.0,2009.0,Tucannon River
1010,2005,Chinook Salmon (Snake River Spring/Summer-run ESU) - Tucannon River,317.0,1979.0,2009.0,Tucannon River
1011,2006,Chinook Salmon (Snake River Spring/Summer-run ESU) - Tucannon River,161.0,1979.0,2009.0,Tucannon River
1012,2007,Chinook Salmon (Snake River Spring/Summer-run ESU) - Tucannon River,250.0,1979.0,2009.0,Tucannon River
1013,2008,Chinook Salmon (Snake River Spring/Summer-run ESU) - Tucannon River,1056.0,1979.0,2009.0,Tucannon River
