Brood_Year,Nwr_Population_Name,Number_Of_Spawners,Start_Year,End_Year,Effective_Catch,Fracwild,Spawners_Prev_Yr,Eff_Catch_Prev_Yr,Fracwild_Prev_Yr,Spawners_Two_Yrs_Prior,Eff_Catch_Two_Yrs_Prior,Fracwild_Two_Yrs_Prior
1978,Chinook Salmon (Snake River Spring/Summer-run ESU) - Imnaha River Mainstem,3482.0,1949.0,2009.0,150.0,1.0,1200.0,339.0,1.0,1065.0,3.0,1.0
1979,Chinook Salmon (Snake River Spring/Summer-run ESU) - Imnaha River Mainstem,436.0,1949.0,2009.0,17.0,1.0,3482.0,150.0,1.0,1200.0,339.0,1.0
1980,Chinook Salmon (Snake River Spring/Summer-run ESU) - Imnaha River Mainstem,336.0,1949.0,2009.0,11.0,1.0,436.0,17.0,1.0,3482.0,150.0,1.0
1981,Chinook Salmon (Snake River Spring/Summer-run ESU) - Imnaha River Mainstem,831.0,1949.0,2009.0,48.0,1.0,336.0,11.0,1.0,436.0,17.0,1.0
1982,Chinook Salmon (Snake River Spring/Summer-run ESU) - Imnaha River Mainstem,1082.0,1949.0,2009.0,75.0,1.0,831.0,48.0,1.0,336.0,11.0,1.0
1983,Chinook Salmon (Snake River Spring/Summer-run ESU) - Imnaha River Mainstem,797.0,1949.0,2009.0,44.0,1.0,1082.0,75.0,1.0,831.0,48.0,1.0
1984,Chinook Salmon (Snake River Spring/Summer-run ESU) - Imnaha River Mainstem,948.0,1949.0,2009.0,57.0,1.0,797.0,44.0,1.0,1082.0,75.0,1.0
1985,Chinook Salmon (Snake River Spring/Summer-run ESU) - Imnaha River Mainstem,1592.0,1949.0,2009.0,77.0,0.92,948.0,57.0,1.0,797.0,44.0,1.0
1986,Chinook Salmon (Snake River Spring/Summer-run ESU) - Imnaha River Mainstem,769.0,1949.0,2009.0,46.0,0.94,1592.0,77.0,0.92,948.0,57.0,1.0
1987,Chinook Salmon (Snake River Spring/Summer-run ESU) - Imnaha River Mainstem,503.0,1949.0,2009.0,31.0,0.9,769.0,46.0,0.94,1592.0,77.0,0.92
1988,Chinook Salmon (Snake River Spring/Summer-run ESU) - Imnaha River Mainstem,704.0,1949.0,2009.0,55.0,0.85,503.0,31.0,0.9,769.0,46.0,0.94
1989,Chinook Salmon (Snake River Spring/Summer-run ESU) - Imnaha River Mainstem,347.0,1949.0,2009.0,11.0,0.73,704.0,55.0,0.85,503.0,31.0,0.9
1990,Chinook Salmon (Snake River Spring/Summer-run ESU) - Imnaha River Mainstem,387.0,1949.0,2009.0,12.0,0.51,347.0,11.0,0.73,704.0,55.0,0.85
1991,Chinook Salmon (Snake River Spring/Summer-run ESU) - Imnaha River Mainstem,493.0,1949.0,2009.0,12.0,0.45,387.0,12.0,0.51,347.0,11.0,0.73
1992,Chinook Salmon (Snake River Spring/Summer-run ESU) - Imnaha River Mainstem,758.0,1949.0,2009.0,7.0,0.24,493.0,12.0,0.45,387.0,12.0,0.51
1993,Chinook Salmon (Snake River Spring/Summer-run ESU) - Imnaha River Mainstem,1106.0,1949.0,2009.0,20.0,0.39,758.0,7.0,0.24,493.0,12.0,0.45
1994,Chinook Salmon (Snake River Spring/Summer-run ESU) - Imnaha River Mainstem,258.0,1949.0,2009.0,8.0,0.56,1106.0,20.0,0.39,758.0,7.0,0.24
1995,Chinook Salmon (Snake River Spring/Summer-run ESU) - Imnaha River Mainstem,313.0,1949.0,2009.0,2.0,0.56,258.0,8.0,0.56,1106.0,20.0,0.39
1996,Chinook Salmon (Snake River Spring/Summer-run ESU) - Imnaha River Mainstem,386.0,1949.0,2009.0,11.0,0.76,313.0,2.0,0.56,258.0,8.0,0.56
1997,Chinook Salmon (Snake River Spring/Summer-run ESU) - Imnaha River Mainstem,469.0,1949.0,2009.0,6.0,0.35,386.0,11.0,0.76,313.0,2.0,0.56
1998,Chinook Salmon (Snake River Spring/Summer-run ESU) - Imnaha River Mainstem,387.0,1949.0,2009.0,6.0,0.47,469.0,6.0,0.35,386.0,11.0,0.76
1999,Chinook Salmon (Snake River Spring/Summer-run ESU) - Imnaha River Mainstem,864.0,1949.0,2009.0,11.0,0.5,387.0,6.0,0.47,469.0,6.0,0.35
2000,Chinook Salmon (Snake River Spring/Summer-run ESU) - Imnaha River Mainstem,1277.0,1949.0,2009.0,13.0,0.49,864.0,11.0,0.5,387.0,6.0,0.47
2001,Chinook Salmon (Snake River Spring/Summer-run ESU) - Imnaha River Mainstem,2282.0,1949.0,2009.0,95.0,0.51,1277.0,13.0,0.49,864.0,11.0,0.5
2002,Chinook Salmon (Snake River Spring/Summer-run ESU) - Imnaha River Mainstem,2875.0,1949.0,2009.0,87.0,0.38,2282.0,95.0,0.51,1277.0,13.0,0.49
2003,Chinook Salmon (Snake River Spring/Summer-run ESU) - Imnaha River Mainstem,2811.0,1949.0,2009.0,108.0,0.51,2875.0,87.0,0.38,2282.0,95.0,0.51
2004,Chinook Salmon (Snake River Spring/Summer-run ESU) - Imnaha River Mainstem,1462.0,1949.0,2009.0,23.0,0.35,2811.0,108.0,0.51,2875.0,87.0,0.38
2005,Chinook Salmon (Snake River Spring/Summer-run ESU) - Imnaha River Mainstem,748.0,1949.0,2009.0,12.0,0.35,1462.0,23.0,0.35,2811.0,108.0,0.51
2006,Chinook Salmon (Snake River Spring/Summer-run ESU) - Imnaha River Mainstem,727.0,1949.0,2009.0,11.0,0.31,748.0,12.0,0.35,1462.0,23.0,0.35
2007,Chinook Salmon (Snake River Spring/Summer-run ESU) - Imnaha River Mainstem,737.0,1949.0,2009.0,7.0,0.21,727.0,11.0,0.31,748.0,12.0,0.35
2008,Chinook Salmon (Snake River Spring/Summer-run ESU) - Imnaha River Mainstem,1996.0,1949.0,2009.0,15.0,0.14,737.0,7.0,0.21,727.0,11.0,0.31
1959,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lostine River,657.0,1959.0,2009.0,1125.0,1.0,1996.0,15.0,0.14,737.0,7.0,0.21
1960,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lostine River,606.0,1959.0,2009.0,727.0,1.0,657.0,1125.0,1.0,1996.0,15.0,0.14
1961,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lostine River,281.0,1959.0,2009.0,238.0,1.0,606.0,727.0,1.0,657.0,1125.0,1.0
1962,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lostine River,338.0,1959.0,2009.0,403.0,1.0,281.0,238.0,1.0,606.0,727.0,1.0
1963,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lostine River,1104.0,1959.0,2009.0,1602.0,1.0,338.0,403.0,1.0,281.0,238.0,1.0
1964,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lostine River,1585.0,1959.0,2009.0,2066.0,1.0,1104.0,1602.0,1.0,338.0,403.0,1.0
1965,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lostine River,956.0,1959.0,2009.0,2246.0,1.0,1585.0,2066.0,1.0,1104.0,1602.0,1.0
1966,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lostine River,1284.0,1959.0,2009.0,814.0,1.0,956.0,2246.0,1.0,1585.0,2066.0,1.0
1967,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lostine River,1106.0,1959.0,2009.0,1326.0,1.0,1284.0,814.0,1.0,956.0,2246.0,1.0
1968,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lostine River,1152.0,1959.0,2009.0,1223.0,1.0,1106.0,1326.0,1.0,1284.0,814.0,1.0
1969,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lostine River,914.0,1959.0,2009.0,549.0,1.0,1152.0,1223.0,1.0,1106.0,1326.0,1.0
1970,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lostine River,813.0,1959.0,2009.0,648.0,1.0,914.0,549.0,1.0,1152.0,1223.0,1.0
1971,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lostine River,797.0,1959.0,2009.0,320.0,1.0,813.0,648.0,1.0,914.0,549.0,1.0
1972,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lostine River,1169.0,1959.0,2009.0,1251.0,1.0,797.0,320.0,1.0,813.0,648.0,1.0
1973,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lostine River,1263.0,1959.0,2009.0,1464.0,1.0,1169.0,1251.0,1.0,797.0,320.0,1.0
1974,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lostine River,947.0,1959.0,2009.0,551.0,1.0,1263.0,1464.0,1.0,1169.0,1251.0,1.0
1975,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lostine River,328.0,1959.0,2009.0,0.0,1.0,947.0,551.0,1.0,1263.0,1464.0,1.0
1976,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lostine River,664.0,1959.0,2009.0,172.0,1.0,328.0,0.0,1.0,947.0,551.0,1.0
1977,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lostine River,221.0,1959.0,2009.0,103.0,1.0,664.0,172.0,1.0,328.0,0.0,1.0
1978,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lostine River,1097.0,1959.0,2009.0,68.0,1.0,221.0,103.0,1.0,664.0,172.0,1.0
1979,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lostine River,157.0,1959.0,2009.0,19.0,1.0,1097.0,68.0,1.0,221.0,103.0,1.0
1980,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lostine River,155.0,1959.0,2009.0,4.0,1.0,157.0,19.0,1.0,1097.0,68.0,1.0
1981,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lostine River,76.0,1959.0,2009.0,5.0,1.0,155.0,4.0,1.0,157.0,19.0,1.0
1982,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lostine River,520.0,1959.0,2009.0,45.0,1.0,76.0,5.0,1.0,155.0,4.0,1.0
1983,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lostine River,375.0,1959.0,2009.0,37.0,1.0,520.0,45.0,1.0,76.0,5.0,1.0
1984,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lostine River,492.0,1959.0,2009.0,54.0,1.0,375.0,37.0,1.0,520.0,45.0,1.0
1985,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lostine River,675.0,1959.0,2009.0,47.0,1.0,492.0,54.0,1.0,375.0,37.0,1.0
1986,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lostine River,419.0,1959.0,2009.0,27.0,0.77,675.0,47.0,1.0,492.0,54.0,1.0
1987,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lostine River,640.0,1959.0,2009.0,37.0,0.68,419.0,27.0,0.77,675.0,47.0,1.0
1988,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lostine River,975.0,1959.0,2009.0,83.0,0.55,640.0,37.0,0.68,419.0,27.0,0.77
1989,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lostine River,296.0,1959.0,2009.0,7.0,0.24,975.0,83.0,0.55,640.0,37.0,0.68
1990,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lostine River,95.0,1959.0,2009.0,7.0,0.6,296.0,7.0,0.24,975.0,83.0,0.55
1991,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lostine River,163.0,1959.0,2009.0,11.0,0.65,95.0,7.0,0.6,296.0,7.0,0.24
1992,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lostine River,196.0,1959.0,2009.0,4.0,0.25,163.0,11.0,0.65,95.0,7.0,0.6
1993,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lostine River,501.0,1959.0,2009.0,18.0,0.49,196.0,4.0,0.25,163.0,11.0,0.65
1994,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lostine River,67.0,1959.0,2009.0,5.0,0.75,501.0,18.0,0.49,196.0,4.0,0.25
1995,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lostine River,37.0,1959.0,2009.0,1.0,1.0,67.0,5.0,0.75,501.0,18.0,0.49
1996,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lostine River,96.0,1959.0,2009.0,4.0,1.0,37.0,1.0,1.0,67.0,5.0,0.75
1997,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lostine River,191.0,1959.0,2009.0,13.0,0.96,96.0,4.0,1.0,37.0,1.0,1.0
1998,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lostine River,193.0,1959.0,2009.0,10.0,1.0,191.0,13.0,0.96,96.0,4.0,1.0
1999,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lostine River,132.0,1959.0,2009.0,5.0,0.91,193.0,10.0,1.0,191.0,13.0,0.96
2000,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lostine River,388.0,1959.0,2009.0,15.0,0.75,132.0,5.0,0.91,193.0,10.0,1.0
2001,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lostine River,689.0,1959.0,2009.0,91.0,0.79,388.0,15.0,0.75,132.0,5.0,0.91
2002,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lostine River,897.0,1959.0,2009.0,65.0,0.52,689.0,91.0,0.79,388.0,15.0,0.75
2003,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lostine River,894.0,1959.0,2009.0,47.0,0.55,897.0,65.0,0.52,689.0,91.0,0.79
2004,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lostine River,963.0,1959.0,2009.0,35.0,0.36,894.0,47.0,0.55,897.0,65.0,0.52
2005,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lostine River,694.0,1959.0,2009.0,11.0,0.24,963.0,35.0,0.36,894.0,47.0,0.55
2006,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lostine River,521.0,1959.0,2009.0,14.0,0.41,694.0,11.0,0.24,963.0,35.0,0.36
2007,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lostine River,443.0,1959.0,2009.0,17.0,0.48,521.0,14.0,0.41,694.0,11.0,0.24
2008,Chinook Salmon (Snake River Spring/Summer-run ESU) - Lostine River,1778.0,1959.0,2009.0,127.0,0.43,443.0,17.0,0.48,521.0,14.0,0.41
1957,Chinook Salmon (Snake River Spring/Summer-run ESU) - Minam River,4104.0,1954.0,2009.0,4429.0,1.0,1778.0,127.0,0.43,443.0,17.0,0.48
1958,Chinook Salmon (Snake River Spring/Summer-run ESU) - Minam River,305.0,1954.0,2009.0,939.0,1.0,4104.0,4429.0,1.0,1778.0,127.0,0.43
1959,Chinook Salmon (Snake River Spring/Summer-run ESU) - Minam River,1984.0,1954.0,2009.0,3061.0,1.0,305.0,939.0,1.0,4104.0,4429.0,1.0
1960,Chinook Salmon (Snake River Spring/Summer-run ESU) - Minam River,898.0,1954.0,2009.0,1044.0,1.0,1984.0,3061.0,1.0,305.0,939.0,1.0
1961,Chinook Salmon (Snake River Spring/Summer-run ESU) - Minam River,438.0,1954.0,2009.0,334.0,1.0,898.0,1044.0,1.0,1984.0,3061.0,1.0
1962,Chinook Salmon (Snake River Spring/Summer-run ESU) - Minam River,1474.0,1954.0,2009.0,1945.0,1.0,438.0,334.0,1.0,898.0,1044.0,1.0
1963,Chinook Salmon (Snake River Spring/Summer-run ESU) - Minam River,778.0,1954.0,2009.0,1057.0,1.0,1474.0,1945.0,1.0,438.0,334.0,1.0
1964,Chinook Salmon (Snake River Spring/Summer-run ESU) - Minam River,1003.0,1954.0,2009.0,925.0,1.0,778.0,1057.0,1.0,1474.0,1945.0,1.0
1965,Chinook Salmon (Snake River Spring/Summer-run ESU) - Minam River,869.0,1954.0,2009.0,1310.0,1.0,1003.0,925.0,1.0,778.0,1057.0,1.0
1966,Chinook Salmon (Snake River Spring/Summer-run ESU) - Minam River,822.0,1954.0,2009.0,562.0,1.0,869.0,1310.0,1.0,1003.0,925.0,1.0
1967,Chinook Salmon (Snake River Spring/Summer-run ESU) - Minam River,305.0,1954.0,2009.0,317.0,1.0,822.0,562.0,1.0,869.0,1310.0,1.0
1968,Chinook Salmon (Snake River Spring/Summer-run ESU) - Minam River,657.0,1954.0,2009.0,385.0,1.0,305.0,317.0,1.0,822.0,562.0,1.0
1969,Chinook Salmon (Snake River Spring/Summer-run ESU) - Minam River,931.0,1954.0,2009.0,788.0,1.0,657.0,385.0,1.0,305.0,317.0,1.0
1970,Chinook Salmon (Snake River Spring/Summer-run ESU) - Minam River,942.0,1954.0,2009.0,813.0,1.0,931.0,788.0,1.0,657.0,385.0,1.0
1971,Chinook Salmon (Snake River Spring/Summer-run ESU) - Minam River,652.0,1954.0,2009.0,286.0,1.0,942.0,813.0,1.0,931.0,788.0,1.0
1972,Chinook Salmon (Snake River Spring/Summer-run ESU) - Minam River,871.0,1954.0,2009.0,783.0,1.0,652.0,286.0,1.0,942.0,813.0,1.0
1973,Chinook Salmon (Snake River Spring/Summer-run ESU) - Minam River,683.0,1954.0,2009.0,797.0,1.0,871.0,783.0,1.0,652.0,286.0,1.0
1974,Chinook Salmon (Snake River Spring/Summer-run ESU) - Minam River,459.0,1954.0,2009.0,255.0,1.0,683.0,797.0,1.0,871.0,783.0,1.0
1975,Chinook Salmon (Snake River Spring/Summer-run ESU) - Minam River,377.0,1954.0,2009.0,0.0,1.0,459.0,255.0,1.0,683.0,797.0,1.0
1976,Chinook Salmon (Snake River Spring/Summer-run ESU) - Minam River,547.0,1954.0,2009.0,2.0,1.0,377.0,0.0,1.0,459.0,255.0,1.0
1977,Chinook Salmon (Snake River Spring/Summer-run ESU) - Minam River,267.0,1954.0,2009.0,151.0,1.0,547.0,2.0,1.0,377.0,0.0,1.0
1978,Chinook Salmon (Snake River Spring/Summer-run ESU) - Minam River,1446.0,1954.0,2009.0,90.0,1.0,267.0,151.0,1.0,547.0,2.0,1.0
1979,Chinook Salmon (Snake River Spring/Summer-run ESU) - Minam River,92.0,1954.0,2009.0,3.0,1.0,1446.0,90.0,1.0,267.0,151.0,1.0
1980,Chinook Salmon (Snake River Spring/Summer-run ESU) - Minam River,102.0,1954.0,2009.0,3.0,1.0,92.0,3.0,1.0,1446.0,90.0,1.0
1981,Chinook Salmon (Snake River Spring/Summer-run ESU) - Minam River,140.0,1954.0,2009.0,9.0,1.0,102.0,3.0,1.0,92.0,3.0,1.0
1982,Chinook Salmon (Snake River Spring/Summer-run ESU) - Minam River,228.0,1954.0,2009.0,19.0,1.0,140.0,9.0,1.0,102.0,3.0,1.0
1983,Chinook Salmon (Snake River Spring/Summer-run ESU) - Minam River,216.0,1954.0,2009.0,21.0,1.0,228.0,19.0,1.0,140.0,9.0,1.0
1984,Chinook Salmon (Snake River Spring/Summer-run ESU) - Minam River,233.0,1954.0,2009.0,25.0,1.0,216.0,21.0,1.0,228.0,19.0,1.0
1985,Chinook Salmon (Snake River Spring/Summer-run ESU) - Minam River,1209.0,1954.0,2009.0,84.0,1.0,233.0,25.0,1.0,216.0,21.0,1.0
1986,Chinook Salmon (Snake River Spring/Summer-run ESU) - Minam River,655.0,1954.0,2009.0,27.0,0.5,1209.0,84.0,1.0,233.0,25.0,1.0
1987,Chinook Salmon (Snake River Spring/Summer-run ESU) - Minam River,908.0,1954.0,2009.0,39.0,0.5,655.0,27.0,0.5,1209.0,84.0,1.0
1988,Chinook Salmon (Snake River Spring/Summer-run ESU) - Minam River,868.0,1954.0,2009.0,81.0,0.63,908.0,39.0,0.5,655.0,27.0,0.5
1989,Chinook Salmon (Snake River Spring/Summer-run ESU) - Minam River,319.0,1954.0,2009.0,33.0,1.0,868.0,81.0,0.63,908.0,39.0,0.5
1990,Chinook Salmon (Snake River Spring/Summer-run ESU) - Minam River,528.0,1954.0,2009.0,31.0,0.44,319.0,33.0,1.0,868.0,81.0,0.63
1991,Chinook Salmon (Snake River Spring/Summer-run ESU) - Minam River,399.0,1954.0,2009.0,26.0,0.62,528.0,31.0,0.44,319.0,33.0,1.0
1992,Chinook Salmon (Snake River Spring/Summer-run ESU) - Minam River,394.0,1954.0,2009.0,3.0,0.1,399.0,26.0,0.62,528.0,31.0,0.44
1993,Chinook Salmon (Snake River Spring/Summer-run ESU) - Minam River,415.0,1954.0,2009.0,17.0,0.56,394.0,3.0,0.1,399.0,26.0,0.62
1994,Chinook Salmon (Snake River Spring/Summer-run ESU) - Minam River,54.0,1954.0,2009.0,3.0,0.56,415.0,17.0,0.56,394.0,3.0,0.1
1995,Chinook Salmon (Snake River Spring/Summer-run ESU) - Minam River,70.0,1954.0,2009.0,3.0,1.0,54.0,3.0,0.56,415.0,17.0,0.56
1996,Chinook Salmon (Snake River Spring/Summer-run ESU) - Minam River,311.0,1954.0,2009.0,15.0,0.95,70.0,3.0,1.0,54.0,3.0,0.56
1997,Chinook Salmon (Snake River Spring/Summer-run ESU) - Minam River,188.0,1954.0,2009.0,13.0,0.96,311.0,15.0,0.95,70.0,3.0,1.0
1998,Chinook Salmon (Snake River Spring/Summer-run ESU) - Minam River,209.0,1954.0,2009.0,12.0,1.0,188.0,13.0,0.96,311.0,15.0,0.95
1999,Chinook Salmon (Snake River Spring/Summer-run ESU) - Minam River,149.0,1954.0,2009.0,6.0,0.95,209.0,12.0,1.0,188.0,13.0,0.96
2000,Chinook Salmon (Snake River Spring/Summer-run ESU) - Minam River,461.0,1954.0,2009.0,26.0,0.97,149.0,6.0,0.95,209.0,12.0,1.0
2001,Chinook Salmon (Snake River Spring/Summer-run ESU) - Minam River,608.0,1954.0,2009.0,92.0,0.94,461.0,26.0,0.97,149.0,6.0,0.95
2002,Chinook Salmon (Snake River Spring/Summer-run ESU) - Minam River,664.0,1954.0,2009.0,93.0,0.99,608.0,92.0,0.94,461.0,26.0,0.97
2003,Chinook Salmon (Snake River Spring/Summer-run ESU) - Minam River,559.0,1954.0,2009.0,56.0,0.99,664.0,93.0,0.99,608.0,92.0,0.94
2004,Chinook Salmon (Snake River Spring/Summer-run ESU) - Minam River,493.0,1954.0,2009.0,58.0,0.99,559.0,56.0,0.99,664.0,93.0,0.99
2005,Chinook Salmon (Snake River Spring/Summer-run ESU) - Minam River,348.0,1954.0,2009.0,25.0,1.0,493.0,58.0,0.99,559.0,56.0,0.99
2006,Chinook Salmon (Snake River Spring/Summer-run ESU) - Minam River,448.0,1954.0,2009.0,35.0,0.94,348.0,25.0,1.0,493.0,58.0,0.99
2007,Chinook Salmon (Snake River Spring/Summer-run ESU) - Minam River,313.0,1954.0,2009.0,29.0,0.96,448.0,35.0,0.94,348.0,25.0,1.0
2008,Chinook Salmon (Snake River Spring/Summer-run ESU) - Minam River,549.0,1954.0,2009.0,89.0,0.86,313.0,29.0,0.96,448.0,35.0,0.94
1964,Chinook Salmon (Snake River Spring/Summer-run ESU) - Wenaha River,1586.0,1964.0,2009.0,1716.0,1.0,549.0,89.0,0.86,313.0,29.0,0.96
1965,Chinook Salmon (Snake River Spring/Summer-run ESU) - Wenaha River,759.0,1964.0,2009.0,1178.0,1.0,1586.0,1716.0,1.0,549.0,89.0,0.86
1966,Chinook Salmon (Snake River Spring/Summer-run ESU) - Wenaha River,2672.0,1964.0,2009.0,1581.0,1.0,759.0,1178.0,1.0,1586.0,1716.0,1.0
1967,Chinook Salmon (Snake River Spring/Summer-run ESU) - Wenaha River,1778.0,1964.0,2009.0,1958.0,1.0,2672.0,1581.0,1.0,759.0,1178.0,1.0
1968,Chinook Salmon (Snake River Spring/Summer-run ESU) - Wenaha River,1230.0,1964.0,2009.0,488.0,1.0,1778.0,1958.0,1.0,2672.0,1581.0,1.0
1969,Chinook Salmon (Snake River Spring/Summer-run ESU) - Wenaha River,2442.0,1964.0,2009.0,1401.0,1.0,1230.0,488.0,1.0,1778.0,1958.0,1.0
1970,Chinook Salmon (Snake River Spring/Summer-run ESU) - Wenaha River,2682.0,1964.0,2009.0,2010.0,1.0,2442.0,1401.0,1.0,1230.0,488.0,1.0
1971,Chinook Salmon (Snake River Spring/Summer-run ESU) - Wenaha River,1576.0,1964.0,2009.0,802.0,1.0,2682.0,2010.0,1.0,2442.0,1401.0,1.0
1972,Chinook Salmon (Snake River Spring/Summer-run ESU) - Wenaha River,682.0,1964.0,2009.0,642.0,1.0,1576.0,802.0,1.0,2682.0,2010.0,1.0
1973,Chinook Salmon (Snake River Spring/Summer-run ESU) - Wenaha River,1971.0,1964.0,2009.0,2285.0,1.0,682.0,642.0,1.0,1576.0,802.0,1.0
1974,Chinook Salmon (Snake River Spring/Summer-run ESU) - Wenaha River,471.0,1964.0,2009.0,261.0,1.0,1971.0,2285.0,1.0,682.0,642.0,1.0
1975,Chinook Salmon (Snake River Spring/Summer-run ESU) - Wenaha River,288.0,1964.0,2009.0,0.0,1.0,471.0,261.0,1.0,1971.0,2285.0,1.0
1976,Chinook Salmon (Snake River Spring/Summer-run ESU) - Wenaha River,192.0,1964.0,2009.0,0.0,1.0,288.0,0.0,1.0,471.0,261.0,1.0
1977,Chinook Salmon (Snake River Spring/Summer-run ESU) - Wenaha River,577.0,1964.0,2009.0,243.0,1.0,192.0,0.0,1.0,288.0,0.0,1.0
1978,Chinook Salmon (Snake River Spring/Summer-run ESU) - Wenaha River,740.0,1964.0,2009.0,46.0,1.0,577.0,243.0,1.0,192.0,0.0,1.0
1979,Chinook Salmon (Snake River Spring/Summer-run ESU) - Wenaha River,48.0,1964.0,2009.0,8.0,1.0,740.0,46.0,1.0,577.0,243.0,1.0
1980,Chinook Salmon (Snake River Spring/Summer-run ESU) - Wenaha River,231.0,1964.0,2009.0,14.0,1.0,48.0,8.0,1.0,740.0,46.0,1.0
1981,Chinook Salmon (Snake River Spring/Summer-run ESU) - Wenaha River,192.0,1964.0,2009.0,13.0,1.0,231.0,14.0,1.0,48.0,8.0,1.0
1982,Chinook Salmon (Snake River Spring/Summer-run ESU) - Wenaha River,260.0,1964.0,2009.0,23.0,1.0,192.0,13.0,1.0,231.0,14.0,1.0
1983,Chinook Salmon (Snake River Spring/Summer-run ESU) - Wenaha River,221.0,1964.0,2009.0,22.0,1.0,260.0,23.0,1.0,192.0,13.0,1.0
1984,Chinook Salmon (Snake River Spring/Summer-run ESU) - Wenaha River,115.0,1964.0,2009.0,12.0,1.0,221.0,22.0,1.0,260.0,23.0,1.0
1985,Chinook Salmon (Snake River Spring/Summer-run ESU) - Wenaha River,346.0,1964.0,2009.0,24.0,1.0,115.0,12.0,1.0,221.0,22.0,1.0
1986,Chinook Salmon (Snake River Spring/Summer-run ESU) - Wenaha River,654.0,1964.0,2009.0,55.0,1.0,346.0,24.0,1.0,115.0,12.0,1.0
1987,Chinook Salmon (Snake River Spring/Summer-run ESU) - Wenaha River,552.0,1964.0,2009.0,4.0,0.09,654.0,55.0,1.0,346.0,24.0,1.0
1988,Chinook Salmon (Snake River Spring/Summer-run ESU) - Wenaha River,610.0,1964.0,2009.0,26.0,0.28,552.0,4.0,0.09,654.0,55.0,1.0
1989,Chinook Salmon (Snake River Spring/Summer-run ESU) - Wenaha River,65.0,1964.0,2009.0,5.0,0.75,610.0,26.0,0.28,552.0,4.0,0.09
1990,Chinook Salmon (Snake River Spring/Summer-run ESU) - Wenaha River,302.0,1964.0,2009.0,9.0,0.22,65.0,5.0,0.75,610.0,26.0,0.28
1991,Chinook Salmon (Snake River Spring/Summer-run ESU) - Wenaha River,272.0,1964.0,2009.0,9.0,0.33,302.0,9.0,0.22,65.0,5.0,0.75
1992,Chinook Salmon (Snake River Spring/Summer-run ESU) - Wenaha River,636.0,1964.0,2009.0,4.0,0.09,272.0,9.0,0.33,302.0,9.0,0.22
1993,Chinook Salmon (Snake River Spring/Summer-run ESU) - Wenaha River,337.0,1964.0,2009.0,13.0,0.54,636.0,4.0,0.09,272.0,9.0,0.33
1994,Chinook Salmon (Snake River Spring/Summer-run ESU) - Wenaha River,150.0,1964.0,2009.0,3.0,0.2,337.0,13.0,0.54,636.0,4.0,0.09
